x,y,th,vel,w,v_cmd,w_cmd
5.201107792280438, 6.307172168026471, 0.027325637452304357, 2.010749101638794, 0.2268536388874054, 2.0262162685394287, 0.31965750455856323
5.301607714518516, 6.30991907619628, 0.03866831939667463, 2.0262162685394287, 0.31965750455856323, 2.0262162685394287, 0.32996904850006104
5.40284279544683, 6.3138356188900735, 0.05465119462460279, 2.0262162685394287, 0.32996904850006104, 2.0262162685394287, 0.4588632881641388
5.5040023513351235, 6.3193696201294935, 0.07114964704960584, 2.0262162685394287, 0.4588632881641388, 2.0262162685394287, 0.6547822952270508
5.60505684146, 6.326571768616985, 0.09409281145781279, 2.0262162685394287, 0.6547822952270508, 2.0262162685394287, 0.6702496409416199
5.705919510195538, 6.336090328002715, 0.12683192621916534, 2.0262162685394287, 0.6702496409416199, 2.0262162685394287, 0.8146111369132996
5.806416555410636, 6.348905351228174, 0.16034440826624632, 2.0262162685394287, 0.8146111369132996, 2.0262162685394287, 0.8403900265693665
5.906427789619252, 6.365080453988409, 0.2010749651119113, 2.0262162685394287, 0.8403900265693665, 2.0262162685394287, 0.9280381202697754
6.00569743826839, 6.385314528573408, 0.24309446644037963, 2.0262162685394287, 0.9280381202697754, 2.0262162685394287, 1.0208419561386108
6.104029487107584, 6.4097007765078695, 0.2894963724538684, 2.0262162685394287, 1.0208419561386108, 2.0262162685394287, 1.062087893486023
6.201124531401259, 6.438621932965452, 0.3405384702607989, 2.0262162685394287, 1.062087893486023, 2.0262162685394287, 1.149735927581787
6.296617566907443, 6.472459206600444, 0.3936428649351001, 2.0262162685394287, 1.149735927581787, 2.0262162685394287, 1.165203332901001
6.390179921726975, 6.511317496293361, 0.45112966131418947, 2.0262162685394287, 1.165203332901001, 2.0262162685394287, 1.2322282791137695
6.481355111457293, 6.555487233612877, 0.5093898279592395, 2.0262162685394287, 1.2322282791137695, 2.0262162685394287, 1.3456552028656006
6.569803728644855, 6.60489090791796, 0.571001241914928, 2.0262162685394287, 1.3456552028656006, 2.0262162685394287, 1.3714340925216675
6.655042620061829, 6.65964684190908, 0.638284002058208, 2.0262162685394287, 1.3714340925216675, 2.0262162685394287, 1.428147554397583
6.736407295964232, 6.720009665174162, 0.7068557066842914, 2.0262162685394287, 1.428147554397583, 2.0262162685394287, 1.438459038734436
6.813444816599923, 6.78580557182146, 0.7782630844041706, 2.0262162685394287, 1.438459038734436, 2.0262162685394287, 1.505483865737915
6.885591691613661, 6.85693017616473, 0.8501860363408924, 2.0262162685394287, 1.505483865737915, 2.0262162685394287, 1.505483865737915
6.952440960062193, 6.933055442831789, 0.9254602296277882, 2.0262162685394287, 1.505483865737915, 2.0262162685394287, 1.515795350074768
7.013376069027172, 7.013992414684341, 1.000734422914684, 2.0262162685394287, 1.515795350074768, 2.0262162685394287, 1.505483865737915
7.068051910740211, 7.099282702819657, 1.0765241904184224, 2.0262162685394287, 1.505483865737915, 2.0262162685394287, 1.505483865737915
7.116112851697852, 7.188468054035543, 1.151798383705318, 2.0262162685394287, 1.505483865737915, 2.0262162685394287, 1.4900165796279907
7.157330678096467, 7.281015186374736, 1.2270725769922137, 2.0262162685394287, 1.4900165796279907, 2.0262162685394287, 1.505483865737915
7.191471951573053, 7.376399956451681, 1.3015734059736133, 2.0262162685394287, 1.505483865737915, 2.0262162685394287, 1.4900165796279907
7.218418847906992, 7.4740613392762265, 1.376847599260509, 2.0262162685394287, 1.4900165796279907, 2.0262162685394287, 1.4900165796279907
7.237944995604992, 7.57347265891997, 1.4513484282419085, 2.0262162685394287, 1.4900165796279907, 2.0262162685394287, 1.4539262056350708
7.250017603250934, 7.674061590030017, 1.525849257223308, 2.0262162685394287, 1.4539262056350708, 2.0262162685394287, 1.3972128629684448
7.254569694350351, 7.775270084653034, 1.5985455675050615, 2.0262162685394287, 1.3972128629684448, 2.0262162685394287, 1.4126802682876587
7.2517587569809345, 7.876541894888359, 1.6684062106534838, 2.0262162685394287, 1.4126802682876587, 2.0262162685394287, 1.361122488975525
7.241885515889341, 7.977370462405616, 1.7390402240678668, 2.0262162685394287, 1.361122488975525, 2.0262162685394287, 0.9435054063796997
7.224920888376708, 8.077250802466072, 1.8070963485166431, 2.0262162685394287, 0.9435054063796997, 2.0262162685394287, 0.5929132699966431
7.2012033098587125, 8.175746271328743, 1.854271618835628, 2.0262162685394287, 0.5929132699966431, 2.0262162685394287, 0.5155767202377319
7.17286729118183, 8.273013691171041, 1.8839172823354602, 2.0262162685394287, 0.5155767202377319, 2.0004374980926514, 0.35574787855148315
7.141660588525434, 8.36939845462746, 1.9096961183473469, 2.0004374980926514, 0.35574787855148315, 2.0004374980926514, 0.1856077015399933
7.108408349834047, 8.46373118532815, 1.927483512274921, 2.0004374980926514, 0.1856077015399933, 2.0004374980926514, 0.09795962274074554
7.073483526402834, 8.557457553911044, 1.9367638973519206, 2.0004374980926514, 0.09795962274074554, 1.9901260137557983, 0.07218077778816223
7.037690402613793, 8.65085577524775, 1.9416618784889579, 1.9901260137557983, 0.07218077778816223, 2.0004374980926514, -0.0
7.0016271028491435, 8.743597040532702, 1.945270917378366, 2.0004374980926514, -0.0, 2.0004374980926514, -0.0
6.965040743259577, 8.836687393155414, 1.945270917378366, 2.0004374980926514, -0.0, 2.0004374980926514, -0.0
6.92845438367001, 8.929777745778125, 1.945270917378366, 2.0004374980926514, -0.0, 2.0004374980926514, -0.0
6.891868024080443, 9.022868098400837, 1.945270917378366, 2.0004374980926514, -0.0, 2.0004374980926514, -0.0
6.855281664490876, 9.115958451023548, 1.945270917378366, 2.0004374980926514, -0.0, 2.0004374980926514, 0.20107501745224
6.8186953049013095, 9.20904880364626, 1.945270917378366, 2.0004374980926514, 0.20107501745224, 2.0004374980926514, 0.8146111369132996
6.782108945311743, 9.302139156268971, 1.955324668250978, 2.0004374980926514, 0.8146111369132996, 2.0004374980926514, 0.9177265763282776
6.744588543295518, 9.39485698029423, 1.996055225096643, 2.0004374980926514, 0.9177265763282776, 2.0004374980926514, 1.149735927581787
6.703323855228188, 9.48597010217107, 2.0419415539130568, 2.0004374980926514, 1.149735927581787, 2.0004374980926514, 1.242539882659912
6.657923222420372, 9.5750944983827, 2.099428350292146, 2.0004374980926514, 1.242539882659912, 2.0004374980926514, 1.242539882659912
6.607476932880348, 9.661463169387192, 2.1615553444251416, 2.0004374980926514, 1.242539882659912, 2.0004374980926514, 1.2580071687698364
6.551765592621525, 9.744533152088549, 2.2236823385581372, 2.0004374980926514, 1.2580071687698364, 2.0004374980926514, 1.242539882659912
6.4910041650803185, 9.823983919124448, 2.286582696996629, 2.0004374980926514, 1.242539882659912, 2.0004374980926514, 1.242539882659912
6.425368710852281, 9.899458170413991, 2.3487096911296246, 2.0004374980926514, 1.242539882659912, 2.0004374980926514, 1.242539882659912
6.355173911997363, 9.970711701366188, 2.41083668526262, 2.0004374980926514, 1.242539882659912, 1.9901260137557983, 1.242539882659912
6.280690616696748, 10.03746957865868, 2.472963679395616, 1.9901260137557983, 1.242539882659912, 2.0004374980926514, 1.242539882659912
6.202610777205025, 10.099154605541349, 2.5350906735286114, 2.0004374980926514, 1.242539882659912, 2.0004374980926514, 1.2580071687698364
6.120428113667798, 10.156166755767112, 2.597217667661607, 2.0004374980926514, 1.2580071687698364, 2.0004374980926514, 1.2580071687698364
6.03486428652199, 10.207966436688912, 2.6601180261000987, 2.0004374980926514, 1.2580071687698364, 1.9901260137557983, 1.242539882659912
5.9462135978732045, 10.25428523267428, 2.7230183845385905, 1.9901260137557983, 1.242539882659912, 1.9901260137557983, 1.2322282791137695
5.855297738933044, 10.294730386521703, 2.785145378671586, 1.9901260137557983, 1.2322282791137695, 2.0004374980926514, 1.2322282791137695
5.762046160697317, 10.329452814909057, 2.8467567926272745, 2.0004374980926514, 1.2322282791137695, 2.0004374980926514, 1.2322282791137695
5.666340244578969, 10.358517451142557, 2.908368206582963, 2.0004374980926514, 1.2322282791137695, 2.0004374980926514, 1.2322282791137695
5.569026338589707, 10.381634093644251, 2.9699796205386515, 2.0004374980926514, 1.2322282791137695, 1.9901260137557983, 1.2167609930038452
5.470473726202261, 10.398715020172043, 3.03159103449434, 1.9901260137557983, 1.2167609930038452, 1.9901260137557983, 1.2167609930038452
5.371568849535053, 10.409638812920592, 3.0924290841445323, 1.9901260137557983, 1.2167609930038452, 2.0004374980926514, 1.2322282791137695
5.272182780805498, 10.414528927341859, 3.1532671337947247, 2.0004374980926514, 1.2322282791137695, 1.9901260137557983, 1.2064493894577026
5.172167721988556, 10.413361250468105, 3.214878547750413, 1.9901260137557983, 1.2064493894577026, 1.9901260137557983, 1.2167609930038452
5.072928517053517, 10.406075368199613, 3.2752010172232984, 1.9901260137557983, 1.2167609930038452, 2.0004374980926514, 1.2322282791137695
4.9743090491157, 10.39282001380108, 3.3360390668734907, 2.0004374980926514, 1.2322282791137695, 1.9901260137557983, 1.2322282791137695
4.876172107868446, 10.37349344602325, 3.397650480829179, 1.9901260137557983, 1.2322282791137695, 1.9901260137557983, 1.2064493894577026
4.779910118343179, 10.348291595908503, 3.4592618947848677, 1.9901260137557983, 1.2064493894577026, 1.9901260137557983, 1.2322282791137695
4.685382514125818, 10.317210477564805, 3.519584364257753, 1.9901260137557983, 1.2322282791137695, 2.0004374980926514, 1.2167609930038452
4.592900594263083, 10.280487210075764, 3.5811957782134414, 2.0004374980926514, 1.2167609930038452, 1.9901260137557983, 1.1909821033477783
4.502388735525724, 10.237919864758652, 3.6420338278636337, 1.9901260137557983, 1.1909821033477783, 2.0004374980926514, 1.2167609930038452
4.415084796340394, 10.190175482059814, 3.701582933031023, 2.0004374980926514, 1.2167609930038452, 1.9901260137557983, 1.2064493894577026
4.330340235162688, 10.13704606638228, 3.762420982681215, 1.9901260137557983, 1.2064493894577026, 1.9901260137557983, 1.1909821033477783
4.2494021197296155, 10.079162343741874, 3.8227434521541004, 1.9901260137557983, 1.1909821033477783, 1.9901260137557983, 1.2064493894577026
4.172100790352436, 10.016504476294205, 3.8822925573214895, 1.9901260137557983, 1.2064493894577026, 1.974658727645874, 1.2064493894577026
4.098665494561153, 9.949357166529662, 3.9426150267943747, 1.974658727645874, 1.2064493894577026, 1.9901260137557983, 1.2064493894577026
4.029950042580554, 9.878460203366407, 4.0029374962672595, 1.9901260137557983, 1.2064493894577026, 1.974658727645874, 1.1909821033477783
3.965129877105716, 9.802962852258016, 4.063259965740144, 1.974658727645874, 1.1909821033477783, 1.9901260137557983, 1.1909821033477783
3.9054465280442625, 9.724311148071275, 4.122809070907533, 1.9901260137557983, 1.1909821033477783, 1.974658727645874, 1.1909821033477783
3.8501198403859624, 9.641604065488647, 4.182358176074922, 1.974658727645874, 1.1909821033477783, 2.0004374980926514, 1.1909821033477783
3.800204425051951, 9.556418127454819, 4.2419072812423115, 2.0004374980926514, 1.1909821033477783, 1.974658727645874, 1.165203332901001
3.7548629387642607, 9.467263626274782, 4.301456386409701, 1.974658727645874, 1.165203332901001, 1.9901260137557983, 1.072399377822876
3.7154226400556034, 9.376750336839242, 4.359716553054751, 1.9901260137557983, 1.072399377822876, 1.974658727645874, 0.9692842364311218
3.681052468715343, 9.283368351431937, 4.413336521945895, 1.974658727645874, 0.9692842364311218, 1.974658727645874, 0.9280381202697754
3.6519642791665246, 9.189017570007287, 4.461800733767451, 1.974658727645874, 0.9280381202697754, 1.9901260137557983, 0.9280381202697754
3.6274810902556798, 9.093368387117803, 4.508202639780939, 1.9901260137557983, 0.9280381202697754, 1.974658727645874, 0.8764804005622864
3.6073041508536554, 8.995929200991604, 4.554604545794428, 1.974658727645874, 0.8764804005622864, 1.974658727645874, 0.8764804005622864
3.591790190181929, 8.898422740944353, 4.598428565822542, 1.974658727645874, 0.8764804005622864, 1.974658727645874, 0.8507015705108643
3.580562882155125, 8.800330232152186, 4.642252585850656, 1.974658727645874, 0.8507015705108643, 1.974658727645874, 0.8403900265693665
3.573643785869757, 8.701840035516867, 4.684787664376199, 1.974658727645874, 0.8403900265693665, 1.974658727645874, 0.8403900265693665
3.570918972898222, 8.603144705734044, 4.726807165704668, 1.974658727645874, 0.8403900265693665, 1.974658727645874, 0.8403900265693665
